15.00000;1307;1307;0;1;"Lucy Farr's (2)"
27.00000;1376;14740;2;0;"If We Hadn't Any Women In The World (2)"
27.00000;16433;31131;0;0;"James Murray's (4)"
28.00000;8724;8724;2;0;"When The Battle Is Over (7)"
29.00000;16034;30216;7;0;"Free Gardeners, The (4)"
29.00000;541;29461;7;0;"Paddy Canny's Toast (4)"
30.00000;2923;2923;7;0;"Battle Of The Somme, The (6)"
30.00000;14996;27717;2;0;"Bloody Fields Of Flanders, The (7)"
30.00000;1874;23117;7;0;"Leaving Lerwick Harbour (4)"
30.00000;6530;6530;2;0;"Robertson's (4)"
15.00000;27.00000;82
