6.00000;103;103;0;1;"Saint Anne's (4)"
26.00000;8944;8944;0;0;"Peter Parson's (2)"
27.00000;1332;14670;5;0;"Glenties, The (7)"
28.00000;5044;5044;0;0;"Gan Ainm (5)"
28.00000;6486;6486;5;0;"Meirionethshire Retreat March, The (1)"
29.00000;12149;23782;3;0;"Doug MacPhee's Clog (0)"
30.00000;7108;18671;5;0;"Biddy Barry's (2)"
30.00000;3808;3808;10;0;"Land Of Sunshine, The (4)"
30.00000;6497;6497;0;0;"Miners Of Wicklow, The (1)"
30.00000;11662;20980;0;0;"Red Lyon Hornpipe, The (7)"
6.00000;26.00000;87
