7.00000;12112;24290;0;0;"Broken Gold Ring, The (1)"
11.00000;1351;23368;0;1;"Gold Ring, The (1)"
25.00000;13897;25007;0;0;"Claudine's (3)"
26.00000;8273;8273;0;0;"An Buachaillin Bui (1)"
26.00000;15400;28793;0;0;"Biddy McGhee (1)"
26.00000;270;30423;0;0;"Bobby Casey's (4)"
26.00000;6590;6590;0;0;"Conlon's (1)"
26.00000;6589;6589;0;0;"Denys' (1)"
26.00000;10111;33228;0;0;"Echoing Strings, The (0)"
26.00000;5215;16487;0;0;"Gleanntan Frolics, The (5)"
26.00000;9513;20035;0;0;"Independent, The (1)"
26.00000;9513;24017;0;0;"Independent, The (1)"
26.00000;5174;5174;0;0;"Joe's Farewell (1)"
26.00000;9742;9742;0;0;"Johnny's Twentyfirst (1)"
26.00000;39;25367;0;0;"Kerry, The (3)"
26.00000;62;26770;0;0;"Lark In The Morning, The (1)"
26.00000;14244;25939;0;0;"Manorhamilton (1)"
26.00000;2060;2060;0;0;"Morning Lark, The (1)"
26.00000;2148;2148;0;0;"Out On The Road (1)"
26.00000;832;832;0;0;"Paddy Clancy's (1)"
26.00000;16967;32387;0;0;"Robertsons Of Raga (4)"
26.00000;11373;11373;0;0;"Tagon Burn (1)"
11.00000;7.00000;74
