13.00000;68;24722;0;1;"Mountain Road, The (4)"
27.00000;15913;29934;0;0;"Betty Black (2)"
28.00000;4858;17296;0;0;"Caher Rua (4)"
28.00000;3131;3131;5;0;"Controversial, The (4)"
28.00000;6305;18074;5;0;"Firehose, The (4)"
28.00000;8055;8055;5;0;"Johnnie McIljohn's (4)"
28.00000;762;762;0;0;"Roaring Mary (4)"
29.00000;4486;17091;2;0;"Beautiful Gortree (4)"
29.00000;3636;3636;5;0;"Blacksmith's, The (4)"
29.00000;3734;3734;0;0;"Crehan's Kitchen (4)"
29.00000;10599;20433;0;0;"Eileen Ni Riordain's (2)"
29.00000;9147;9147;0;0;"Empty Bathtub, The (1)"
29.00000;12926;22364;0;0;"Fox Chase, The (1)"
29.00000;6770;6770;0;0;"Gan Ainm (1)"
29.00000;605;31833;7;0;"Greig's Pipes (4)"
29.00000;605;34044;5;0;"Greig's Pipes (4)"
29.00000;4781;4781;5;0;"House In The Glen, The (4)"
29.00000;5494;5494;7;0;"Minnie Hynd (1)"
29.00000;9323;9323;0;0;"Munster Buttermilk (1)"
29.00000;1077;31403;5;0;"Munster Buttermilk (1)"
29.00000;91;12629;5;0;"Roaring Barmaid, The (1)"
29.00000;3714;3714;7;0;"Shetlands (4)"
29.00000;4245;4245;0;0;"Sliabh Bloom (4)"
29.00000;13106;24852;7;0;"Tom Fitzmorris' (4)"
13.00000;27.00000;85
