4.07376;1080;26304;0;1;"Father O'Flynn (1)"
8.88820;15371;28713;0;0;"Mike Flanagan's (1)"
8.88820;2312;2312;0;0;"Wanderer, The (1)"
9.62889;3810;3810;5;0;"Fairies' Revels, The (1)"
9.62889;12942;22184;0;0;"Mount Agung's, The (1)"
9.62889;17095;32696;0;0;"Moving On Moving Off (1)"
9.99923;10744;21462;7;0;"Christina's Dream (1)"
9.99923;1106;34000;7;0;"Steamboat, The (1)"
9.99923;4417;4417;0;0;"Thomas Leixlip The Proud (1)"
9.99923;2337;3702;5;0;"Will You Come Down To Limerick (6)"
4.07376;8.88820;85
