17.05525;1058;1058;0;1;"Poppy Leaf, The (0)"
21.70256;11413;11413;0;0;"Captain Lanoe's Quick March (1)"
21.70256;1372;1372;7;0;"Garryowen (1)"
21.70256;8408;19503;0;0;"Saltarello Bolognese (1)"
22.42598;13702;24366;7;0;"Summer Adventure, The (1)"
22.42598;2252;24026;0;0;"Tom Hackett's Dream (1)"
23.14940;4570;4570;7;0;"A Short Journey (1)"
23.14940;6764;18383;0;0;"Ballintore, The (5)"
23.14940;11159;11159;0;0;"Carolinka's Birthday (1)"
23.14940;1218;14517;2;0;"Cock O' The North (1)"
23.14940;13025;22396;0;0;"Golden Ace, The (6)"
23.14940;13100;22550;0;0;"Mona's Isle Quickstep (1)"
23.14940;14600;26908;0;0;"Paddy Cronin's (1)"
23.14940;741;33923;7;0;"Paddy O'Rafferty (1)"
23.14940;15091;27992;7;0;"Pigot, The (1)"
17.05525;21.70256;73
