21.00000;1165;29842;0;0;"Bruach Na Carraige Baine (7)"
22.00000;8347;21282;0;0;"Crossroads Fling, The (5)"
22.00000;762;13874;0;1;"Roaring Mary (4)"
23.00000;5601;5601;0;0;"Carson's March (2)"
23.00000;1441;1441;0;0;"Dawning Of The Day, The (2)"
23.00000;9568;9568;7;0;"Duke Of Fife's Welcome To Deeside, The (4)"
23.00000;12682;21406;0;0;"Ginny And The Teepee (7)"
23.00000;169;22386;0;0;"Gusty's Frolics (6)"
23.00000;4577;17141;5;0;"Gypsy Princess (2)"
23.00000;16478;31252;0;0;"I'm Not Fed Up With The Pacific Ocean (4)"
23.00000;15025;27774;5;0;"Leeds, The (3)"
23.00000;7423;22437;5;0;"Lovely Nancy (7)"
23.00000;16269;30791;5;0;"Midnight Walker (7)"
23.00000;3860;22732;5;0;"Primrose Polka, The (2)"
23.00000;3761;3761;5;0;"Saltarello (1)"
23.00000;16350;30973;5;0;"Strombery Fields Furtiver (7)"
23.00000;16156;30469;5;0;"Tjønneblomen (7)"
22.00000;21.00000;102
