18.00000;68;12522;0;1;"Mountain Road, The (4)"
20.00000;8833;8833;0;0;"Green Flag, The (3)"
20.00000;10348;10348;0;0;"Sting In The Tale (4)"
21.00000;15913;29933;0;0;"Betty Black (2)"
21.00000;3636;16640;0;0;"Blacksmith's, The (4)"
21.00000;2080;29784;0;0;"Bonaparte's Retreat (4)"
21.00000;754;32613;0;0;"Bonnie Kate (4)"
21.00000;4858;17297;0;0;"Caher Rua (4)"
21.00000;482;15801;0;0;"Foxhunter's, The (6)"
21.00000;4535;17124;0;0;"Haggis, The (4)"
21.00000;6809;6809;0;0;"Kelly's Cellars (4)"
21.00000;231;231;0;0;"Paddy O'Carroll (1)"
21.00000;16809;32016;0;0;"Uist Dance (4)"
21.00000;16809;32056;0;0;"Uist Dance (4)"
18.00000;20.00000;95
