13.00000;630;13654;0;1;"Fairy Queen, The (0)"
16.00000;9245;32474;5;0;"An Boithrin Bui (7)"
17.00000;14584;26879;0;0;"Carry On (4)"
17.00000;312;13081;5;0;"Goodnatured Man, The (0)"
17.00000;4834;4834;0;0;"Laughing Seagull, The (1)"
17.00000;10104;10104;5;0;"Lord Of Carnarvan's Jigg (2)"
17.00000;13521;23890;5;0;"Noel Geeson's Smallpipes (4)"
17.00000;4218;20571;5;0;"North Wind, The (0)"
17.00000;8027;19258;0;0;"O Steer Her Up, An Haud Her Gaun (3)"
17.00000;88;26362;0;0;"Rolling Waves, The (1)"
17.00000;13060;33903;5;0;"Sail Around The Rocks (6)"
17.00000;8252;19415;5;0;"Sweets Of May, The (1)"
17.00000;14399;26426;5;0;"Úna Bhán (7)"
13.00000;16.00000;67
