3.00000;832;30680;0;1;"Paddy Clancy's (1)"
19.00000;15400;28793;0;0;"Biddy McGhee (1)"
24.00000;10548;10548;5;0;"Padraig O'Keeffe's (1)"
26.00000;2699;24706;0;0;"Jackson's Morning Brush (1)"
26.00000;4391;4391;0;0;"Jimmy Kennedy's (1)"
27.00000;16570;31464;5;0;"Road To Corofin, The (1)"
27.00000;14478;26636;2;0;"Robert Laurne Fraser's (1)"
28.00000;26;27493;5;0;"Donnybrook Fair (1)"
28.00000;327;27639;5;0;"Health To The Ladies (1)"
28.00000;14178;25745;0;0;"Last August (1)"
28.00000;2632;25061;0;0;"Richard Brennan's (1)"
3.00000;19.00000;76
