11.89785;644;2592;0;1;"Silver Vale, The (1)"
21.15173;1843;15276;0;0;"Kitty's Rambles (1)"
22.47372;107;12680;7;0;"Atholl Highlanders, The (1)"
22.47372;11965;28817;0;0;"Crabbit Shona (1)"
22.47372;4648;17181;0;0;"John D. Burgess (1)"
23.13471;3176;3176;5;0;"Bath Carnival (1)"
23.13471;1206;14498;0;0;"Cattle In The Crops (1)"
23.13471;10778;10778;10;0;"Cavan Brigade, The (1)"
23.13471;1912;1912;0;0;"Centenary, The (1)"
23.13471;4291;4291;5;0;"Cicerenella For Bagpipe (1)"
23.13471;4653;4653;5;0;"Farmers' Jamboree (1)"
23.13471;1161;1161;7;0;"Forgotten, The (1)"
23.13471;1214;1778;0;0;"Girl Of The House, The (1)"
23.13471;1214;23454;0;0;"Girl Of The House, The (1)"
23.13471;582;13574;7;0;"Haste To The Wedding (1)"
23.13471;10896;10896;0;0;"Humours Of Strand Road, The (1)"
23.13471;6130;6130;0;0;"Johnny Henry's (1)"
23.13471;1580;1580;0;0;"Lark's March (1)"
23.13471;3563;16585;5;0;"Light And Airy (1)"
23.13471;5654;18977;5;0;"Parnell's March (1)"
23.13471;877;33890;7;0;"Priest In His Boots, The (1)"
23.13471;9933;9933;0;0;"Setting Sail (1)"
23.13471;8490;8490;7;0;"Shetland Two Step, The (1)"
23.13471;101;25898;0;0;"Smash The Windows (1)"
23.13471;4528;4528;7;0;"Stuck Behind The Mothership (1)"
23.13471;15528;29105;0;0;"Twining Branch, The (1)"
23.13471;15528;29106;0;0;"Twining Branch, The (1)"
23.13471;6819;18414;0;0;"Washington's March (1)"
23.13471;6819;6819;7;0;"Washington's March (1)"
11.89785;21.15173;83
