3.84968;1301;14614;0;1;"Trip To Athlone, The (1)"
13.95509;8994;8994;5;0;"Caledon Line (1)"
14.43630;17496;33592;5;0;"Finerty's Frolic (1)"
14.43630;16521;31399;5;0;"McShane's Rambles (1)"
14.43630;6489;6489;5;0;"Tae In The Bog (1)"
14.43630;16729;31861;5;0;"Winter In Vermont (1)"
14.91751;107;32256;0;0;"Atholl Highlanders, The (1)"
14.91751;16244;30737;5;0;"Gavin's Piano (1)"
14.91751;6816;18409;10;0;"Gigue Des Touristes (1)"
14.91751;10884;10884;5;0;"Irish Coffee (1)"
14.91751;15371;28712;0;0;"Mike Flanagan's (1)"
14.91751;10573;10573;5;0;"Mouvement De Gigue (1)"
14.91751;17609;33896;5;0;"Musical Doctor, The (1)"
14.91751;16570;31467;5;0;"Road To Corofin, The (1)"
14.91751;2611;23028;5;0;"Thank God We're Surrounded By Water (1)"
3.84968;13.95509;73
