6.00000;840;14003;2;1;"Chicago, The (4)"
17.00000;13712;24399;0;0;"Portlaw, The (4)"
31.00000;13679;24283;0;0;"Keane's Of Dublin (0)"
31.00000;2083;15476;0;0;"Sonny's Return (4)"
32.00000;6664;6664;2;0;"Blessings Of Gold (4)"
32.00000;636;27922;0;0;"Otter's Holt, The (4)"
33.00000;1611;15023;0;0;"Da Scallowa Lasses (4)"
33.00000;12915;22120;2;0;"Dan Coakley's (3)"
33.00000;7564;7564;2;0;"Johnny Henry's (4)"
33.00000;4551;17134;7;0;"Lad O'Beirne's (4)"
33.00000;1552;28377;2;0;"Lucy Campbell (4)"
33.00000;9873;9873;7;0;"Munster Bank, The (3)"
6.00000;17.00000;83
