8.00000;455;455;0;1;"Going To The Well For Water (5)"
31.00000;10609;10609;0;0;"Double Espresso (1)"
31.00000;3511;28843;0;0;"Trotting To Larne (6)"
32.00000;15544;29128;7;0;"Arriving To St. John's (1)"
32.00000;13591;24090;0;0;"Fourpence Ha'penny Farthing (1)"
32.00000;12666;21356;0;0;"Quarryman, The (1)"
33.00000;7203;7203;0;0;"Box Man, The (1)"
33.00000;7617;7617;5;0;"Denis Murphy's (5)"
33.00000;987;987;0;0;"Leslie's March (1)"
33.00000;2200;15567;5;0;"Old Man Dillon (1)"
33.00000;5132;17428;5;0;"Pet Of The Pipers (1)"
33.00000;14930;27587;5;0;"Sir Wilfrid Laurier's (1)"
8.00000;31.00000;71
