15.00000;344;13140;0;1;"Bunch Of Keys, The (4)"
25.00000;14156;25683;0;0;"Exile's Dream, The (4)"
26.00000;2126;24148;0;0;"Ebb Tide, The (0)"
26.00000;12695;21441;2;0;"Marchioness Of Tullibardine, The (2)"
26.00000;1928;1928;7;0;"Mooncoin, The (4)"
27.00000;3005;32111;7;0;"Cap And Bells (4)"
27.00000;6515;6515;2;0;"Doctor MacLeod Of Alnwick (2)"
27.00000;16780;31963;7;0;"Man That Cuts The Hay With The Scythe, The (0)"
27.00000;4891;17319;2;0;"Pauline Conneely's (4)"
28.00000;9369;9369;2;0;"74th Highlanders' Quickstep (2)"
28.00000;6872;18448;7;0;"Counting The Coppers (4)"
28.00000;6872;23254;7;0;"Counting The Coppers (4)"
28.00000;13010;22370;2;0;"Evening Comes Early (4)"
28.00000;17104;32711;7;0;"Floating Monty (4)"
28.00000;5291;5291;0;0;"Kilcooley Wood (0)"
28.00000;5291;23279;0;0;"Kilcooley Wood (0)"
28.00000;6579;6579;2;0;"Road From Woodford, The (4)"
28.00000;94;94;7;0;"Scholar, The (4)"
15.00000;25.00000;78
