19.00000;1453;14841;0;1;"Sunny Banks, The (4)"
29.00000;420;32620;0;0;"Glencolmcille (4)"
30.00000;10851;10851;0;0;"Cruibins For Breakfast (4)"
31.00000;452;26778;0;0;"Fred Finn's (4)"
32.00000;9179;9179;7;0;"Mr MacFarlane Of Skye (2)"
33.00000;11592;11592;0;0;"Acadian Breakdown (4)"
33.00000;1872;15306;0;0;"Billy Brocker's (4)"
33.00000;16586;31527;5;0;"Brucie And The Troopers (4)"
33.00000;5685;5685;0;0;"Connemara, The (7)"
33.00000;3840;3840;0;0;"Gan Ainm (7)"
33.00000;9341;19983;5;0;"In Memory Of Chris Langan (4)"
33.00000;12846;21947;0;0;"Jerome Burke's (3)"
33.00000;1604;1604;7;0;"Kelsey's Wee (4)"
33.00000;9520;9520;5;0;"Monvara Bridge (3)"
33.00000;2698;25024;0;0;"Road To Garrison, The (4)"
33.00000;2698;26069;0;0;"Road To Garrison, The (4)"
33.00000;3985;3985;0;0;"Scandalmonger's, The (7)"
33.00000;857;27063;5;0;"Spootiskerry (4)"
19.00000;29.00000;85
